knowledge,issue_category,reference_url,knowledge_type
修飾語句を文頭に移動するとその語句が強調されること,['段落構成'],19900017394-ページ-53.pdf (Page 1),一般的な論文
修飾語句を文中の異常な位置に置くことで内部要素を強調できること,['段落構成'],19900017394-ページ-53.pdf (Page 1),一般的な論文
修飾語の誤配置は意味の混乱を招くため注意が必要であること,['文法'],19900017394-ページ-53.pdf (Page 1),一般的な論文
"接続副詞（however, therefore, hence, thus）は文中の直前の語を強調する効果があること",['文法'],19900017394-ページ-53.pdf (Page 1),一般的な論文
修飾語の強調において、制限的でない副詞の前後にコンマを置くことが推奨される,['文法'],19900017394-ページ-54.pdf (Page 1),一般的な論文
制限的な副詞の前後にはコンマを使用しないこと,['文法'],19900017394-ページ-54.pdf (Page 1),一般的な論文
並列形容詞の間にコンマを置くことで、それぞれの形容詞を独立した修飾語として強調できる,"['文法', '形式']",19900017394-ページ-54.pdf (Page 1),一般的な論文
並列形容詞の間のコンマを「and」に置き換えると、さらに強調が増す,"['文法', '形式']",19900017394-ページ-54.pdf (Page 1),一般的な論文
コロンを用いてリストを導入すると、リスト部分の強調効果が高まる,['形式'],19900017394-ページ-54.pdf (Page 1),一般的な論文
ダッシュは、挿入要素、非制限的修飾語、説明的な句や節の強調に効果的に使用できる,['形式'],19900017394-ページ-54.pdf (Page 1),一般的な論文
イタリック体は、強調、専門用語、記号の区別に使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
イタリック体は句読点と組み合わせて使用する際に注意すること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
引用符は専門用語やジャーゴンを囲む際に使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
リストは番号付きリストと通常のリストを区別して使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
数字の表記ではカンマの使い方に注意し、適切に区切ること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
数字の範囲や接続にはエンダッシュを使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
数字の複数形表記は正しく行うこと,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
句読点のオープンスタイル（スペースを用いる）を適切に使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
並列構造（パラレリズム）を文章内で維持すること,['文法'],19900017394-ページ-113.pdf (Page 1),一般的な論文
括弧は他の句読点と組み合わせて使う際に正しい位置に配置すること,['形式'],19900017394-ページ-113.pdf (Page 1),一般的な論文
前置詞differentの後には通常fromを用いること,['文法'],19900017394-ページ-52.pdf (Page 1),一般的な論文
differentの後に比較対象を明確に示す場合、thatを用いて表現を完結させること,['文法'],19900017394-ページ-52.pdf (Page 1),一般的な論文
"比較表現には慣用的な相関構文「the ... , the ...」を用いて強調を表現すること","['文法', '段落構成']",19900017394-ページ-52.pdf (Page 1),一般的な論文
文の強調には平行構造（parallelism）を用いることが効果的であること,"['文法', '段落構成']",19900017394-ページ-52.pdf (Page 1),一般的な論文
平行構造の中で、冠詞や前置詞、導入語を繰り返すことで個々の要素の強調を高めることができること,"['文法', '段落構成']",19900017394-ページ-52.pdf (Page 1),一般的な論文
セクション番号にはピリオドを使用すること,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
ピリオドは引用符、括弧、角括弧、省略記号の後にのみ使用可能であり、略語のピリオドを除き他の記号の後には使用しないこと,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
略語の後にピリオドを重ねて使用しないこと,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
ピリオドは閉じる引用符の前に置くこと,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
ピリオドは通常、閉じる括弧の外に置くこと。ただし、完全な括弧内の文が他の文の中に含まれない場合は括弧内に置くこと,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
省略記号は三つの等間隔のピリオドで表し、引用文からの省略を示すために使用すること,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
省略記号は引用符の内側に置くこと,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
省略記号は以下の場面では使用しないこと：テキスト内の引用の前後、完全な文で始まるブロック引用の前、完全な文で終わるブロック引用の後,['形式'],19900017394-ページ-82.pdf (Page 1),一般的な論文
見出し、タイトル、キャプションの大文字化は文頭の1文字と固有名詞のみを大文字にする文頭スタイルか、主要語をすべて大文字にする見出しスタイルのいずれかを用いること,"['段落構成', '形式']",19900017394-ページ-90.pdf (Page 1),一般的な論文
文頭スタイルでは文の最初の文字と固有名詞のみを大文字にすること,['形式'],19900017394-ページ-90.pdf (Page 1),一般的な論文
見出しスタイルでは主要語（principal words）をすべて大文字にすること（Caps & lcスタイル）,['形式'],19900017394-ページ-90.pdf (Page 1),一般的な論文
固有名詞と形容詞は大文字にすることが明確に認められているが、固有名詞の範囲については編集者間で意見が分かれるため、文書内での一貫性を保つことが重要であること,"['形式', '文法']",19900017394-ページ-90.pdf (Page 1),一般的な論文
文書内の大文字使用に関しては、編集者や著者間で意見が異なるため、文書全体での一貫性を最優先すること,['形式'],19900017394-ページ-90.pdf (Page 1),一般的な論文
現代の出版物では大文字使用を控えめにするダウンスタイル（小文字多用）を推奨する傾向があること,['形式'],19900017394-ページ-90.pdf (Page 1),一般的な論文
ページ番号は印刷しないこと,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
要約は200語以内に制限すること,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
図のキャプションは図の下に配置すること,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
引用は著者名と年を記載すること,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
フォントサイズは10ポイントに設定すること,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
タイトルは米国の大文字ルールに従うこと,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
タイプ3フォントの使用は禁止すること,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
図の環境でのセンタリングを推奨すること,['形式'],19900017394-ページ-55.pdf (Page 1),一般的な論文
"セミコロンは独立した節を導入するthat is, namely, for exampleなどの説明的フレーズの前に置くこと",['文法'],19900017394-ページ-88.pdf (Page 1),一般的な論文
省略構文で省略を示すためにコンマが必要な場合、セミコロンで省略節を区切ること,['文法'],19900017394-ページ-88.pdf (Page 1),一般的な論文
省略構文でコンマが不要な場合は、接続詞で節をつなぎ、セミコロンをコンマに置き換えてよいこと,['文法'],19900017394-ページ-88.pdf (Page 1),一般的な論文
セミコロンは閉じ括弧や引用符の後に置くこと,['形式'],19900017394-ページ-88.pdf (Page 1),一般的な論文
引用文の末尾ではセミコロンを置かないこと,['形式'],19900017394-ページ-88.pdf (Page 1),一般的な論文
文の最初の単語は大文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),一般的な論文
括弧内にある文が別の文の一部である場合、その文の最初の単語は大文字にしないこと,['文法'],19900017394-ページ-91.pdf (Page 1),一般的な論文
括弧内の文が独立した文である場合、その文の最初の単語は大文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),一般的な論文
断片的な文（フラグメント文）が文書に現れる場合は、最初の単語を大文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),一般的な論文
コロンの後の最初の単語は、完全な文であれば大文字で始めてもよいが、必須ではないこと,['文法'],19900017394-ページ-91.pdf (Page 1),一般的な論文
直接引用文が文の構造に依存せず独立している場合は、引用文の最初の単語を大文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),一般的な論文
引用文が文の構造に依存している場合は、引用文の最初の単語を小文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),一般的な論文
引用符は非標準的に使われる造語や専門用語の初出時に使用すること,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
引用符は報告書や書籍の章タイトル、論文や記事のタイトル（斜体でないもの）に使用すること,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
参考文献リストや文献目録では引用符を省略し、読みやすさを優先すること,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
引用符は句読点の後に置くこと（句読点は引用符の内側）,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
引用符はセミコロンやコロンの前に置くこと（引用符は外側）,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
引用符は省略記号（…）の後に置くこと（省略記号は引用符の内側）,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
引用符の外にある句読点（括弧、疑問符など）は引用部分に含まれない場合は外側に置くこと,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
セミコロンは等位の節をつなぐ際に使用すること,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
等位接続詞がない場合、等位節はセミコロンでつなぐこと,['形式'],19900017394-ページ-86.pdf (Page 1),一般的な論文
論文タイトルの不要な冠詞は削除すること,['文法'],19900017394-ページ-47.pdf (Page 1),一般的な論文
タイトル中の複数の前置詞句は単位修飾語に変換して簡潔にすること,"['文法', '段落構成']",19900017394-ページ-47.pdf (Page 1),一般的な論文
タイトルの単位修飾語の連続は意味が曖昧になるため注意すること,"['文法', '段落構成']",19900017394-ページ-47.pdf (Page 1),一般的な論文
タイトルの前置詞句を減らすために副題を用いて主題を強調すること,['段落構成'],19900017394-ページ-47.pdf (Page 1),一般的な論文
タイトルの動詞由来名詞を動名詞に変えて表現を活性化し、前置詞を減らすこと,"['文法', '単語']",19900017394-ページ-47.pdf (Page 1),一般的な論文
タイトルは情報量を最大にしつつ語数は最小限に抑えること,['段落構成'],19900017394-ページ-47.pdf (Page 1),一般的な論文
単位修飾語の最初の要素が比較級または最上級の場合はイタリック体を使用しないこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語の最初の要素がlyで終わる副詞の場合はイタリック体を使用しないこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語が外国語のフレーズの場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語が固有名詞の場合はイタリック体を使用しないこと（例外としてAnglo-American planはイタリック体）,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語の第二要素が文字または数字の指定の場合はイタリック体を使用しないこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語が引用符で囲まれている場合はイタリック体を使用しないこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語が科学的名称（化学物質、動植物名）で通常ハイフンを使わない場合はイタリック体を使用しないこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語は常にハイフンでつなぐこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語に過去分詞または現在分詞が含まれる場合はイタリック体を使用しないこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
単位修飾語が色の組み合わせの場合はイタリック体を使用しないこと,['形式'],19900017394-ページ-76.pdf (Page 1),一般的な論文
比較表現におけるas ... as構文では、比較対象を明確に示すために第二のasを省略しないこと,['文法'],19900017394-ページ-51.pdf (Page 1),一般的な論文
比較表現でas ... as構文を用いる際、比較の程度を修飾する語が入る場合は第二のasを必ず入れること,['文法'],19900017394-ページ-51.pdf (Page 1),一般的な論文
形容詞differentは冗長に使われることが多いため、不要な場合は削除し文章を簡潔にすること,['文法'],19900017394-ページ-51.pdf (Page 1),一般的な論文
形容詞differentを使う場合、より活発な表現として動詞differに置き換えることを推奨する,['文法'],19900017394-ページ-51.pdf (Page 1),一般的な論文
"比較表現では、前置詞の選択に注意し、""compared with""よりも""over that of""のように明確な比較対象を示す表現を用いることが望ましい","['文法', '単語']",19900017394-ページ-51.pdf (Page 1),一般的な論文
文章の主語と述語の関係を明確にし、冗長な表現を避けて簡潔に記述すること,"['文法', '段落構成']",19900017394-ページ-51.pdf (Page 1),一般的な論文
人名の後に続く共通名詞の肩書きは区別を示すために大文字で始めること,"['文法', '形式']",19900017394-ページ-98.pdf (Page 1),一般的な論文
特定の読者向け文書では、個人名の一部または代わりに使われる共通名詞の肩書きを大文字で表記可能であること,"['文法', '形式']",19900017394-ページ-98.pdf (Page 1),一般的な論文
"地理的特徴の名称（例：Northern Hemisphere, Arctic Circle）は大文字で始めること",['形式'],19900017394-ページ-98.pdf (Page 1),一般的な論文
"地域名や地方名（例：Middle East, Gulf States）は大文字で始めること",['形式'],19900017394-ページ-98.pdf (Page 1),一般的な論文
方角は、特定の地域名として確立された場合のみ大文字で表記すること（例：North Atlantic States）,['形式'],19900017394-ページ-98.pdf (Page 1),一般的な論文
"一般的な方角や形容詞として使われる場合は小文字で表記すること（例：equatorial, polar region, western Virginia）",['形式'],19900017394-ページ-98.pdf (Page 1),一般的な論文
間接引用文や文の文法構造の一部である引用文の前にコンマやコロンを置かないこと,['文法'],19900017394-ページ-65.pdf (Page 1),一般的な論文
囲みコンマは必ず対となる句読点（もう一つのコンマ、コロン、セミコロン、ピリオド、疑問符、感嘆符）を伴うこと,"['文法', '形式']",19900017394-ページ-65.pdf (Page 1),一般的な論文
非制限修飾語は文の基本的意味に影響を与えず、削除しても意味が変わらないこと,['文法'],19900017394-ページ-65.pdf (Page 1),一般的な論文
非制限修飾語は必ずコンマで囲むこと（囲みコンマの対を必ず持つこと）,"['文法', '形式']",19900017394-ページ-65.pdf (Page 1),一般的な論文
非制限の前置詞句や動詞句はコンマで囲むこと,"['文法', '形式']",19900017394-ページ-65.pdf (Page 1),一般的な論文
制限的修飾語と非制限的修飾語を区別し、非制限的修飾語はコンマで囲むこと,['文法'],19900017394-ページ-65.pdf (Page 1),一般的な論文
非制限の関係節はコンマで囲むこと,['文法'],19900017394-ページ-65.pdf (Page 1),一般的な論文
動詞は主語の数に一致させること,['文法'],19900017394-ページ-20.pdf (Page 1),一般的な論文
andで結ばれた主語は複数形の動詞を用いること,['文法'],19900017394-ページ-20.pdf (Page 1),一般的な論文
orまたはnorで結ばれた単数の主語は単数形の動詞を用いること,['文法'],19900017394-ページ-20.pdf (Page 1),一般的な論文
orまたはnorで結ばれた単数と複数の主語の場合、動詞は近い主語の数に一致させること,['文法'],19900017394-ページ-20.pdf (Page 1),一般的な論文
and/orの使用は避けることが望ましい,['文法'],19900017394-ページ-20.pdf (Page 1),一般的な論文
主語と動詞の間に挿入句があっても動詞の数は主語に一致させること,['文法'],19900017394-ページ-20.pdf (Page 1),一般的な論文
単数か複数か判断が難しい名詞は辞書や用法書で確認すること,"['文法', '単語']",19900017394-ページ-20.pdf (Page 1),一般的な論文
dataは複数形として扱うことが推奨される（Langleyレポート基準）,['単語'],19900017394-ページ-20.pdf (Page 1),一般的な論文
不定冠詞aは子音の発音で始まる単語の前に置くこと,['文法'],19900017394-ページ-22.pdf (Page 1),一般的な論文
不定冠詞anは母音の発音で始まる単語の前に置くこと,['文法'],19900017394-ページ-22.pdf (Page 1),一般的な論文
略語や頭字語の前の冠詞は発音に基づいて選択すること,['文法'],19900017394-ページ-22.pdf (Page 1),一般的な論文
複数の連結形容詞が異なる対象を修飾する場合、単数名詞の前で冠詞を繰り返すこと,['文法'],19900017394-ページ-22.pdf (Page 1),一般的な論文
複数の連結形容詞が異なる対象を修飾する場合、複数名詞の前で冠詞を繰り返さないこと,['文法'],19900017394-ページ-22.pdf (Page 1),一般的な論文
複数の連結形容詞が同一対象を修飾する場合、冠詞を繰り返さないこと,['文法'],19900017394-ページ-22.pdf (Page 1),一般的な論文
図表のキャプションや見出し、記号リストでは冠詞を省略する「省略スタイル」が推奨されることがある,['形式'],19900017394-ページ-22.pdf (Page 1),一般的な論文
図表のキャプションや見出し、記号リストで冠詞を省略するかどうかは著者または編集者の判断に委ねられること,['形式'],19900017394-ページ-22.pdf (Page 1),一般的な論文
長い引用文は本文から分けて小さいフォントサイズで表示し、引用符で囲まないこと,['段落構成'],19900017394-ページ-85.pdf (Page 1),一般的な論文
引用文中の引用は、外側がダブルクォーテーション、内側がシングルクォーテーションで囲むこと,"['段落構成', '文法']",19900017394-ページ-85.pdf (Page 1),一般的な論文
意味を明確にするために区別が必要な単語やフレーズは引用符で囲むこと,"['文法', '単語']",19900017394-ページ-85.pdf (Page 1),一般的な論文
単語を単に単語として使う場合はイタリック体を用いること,"['文法', '単語']",19900017394-ページ-85.pdf (Page 1),一般的な論文
entitled、the term、marked、designated、classified、named、enclosed、cited as、referred to as、signedの後に続く語句は引用符で囲むこと,"['文法', '単語']",19900017394-ページ-85.pdf (Page 1),一般的な論文
known as、called、so-calledの後に続く語句は、スラングでない限り引用符で囲まないこと,"['文法', '単語']",19900017394-ページ-85.pdf (Page 1),一般的な論文
イタリック体の語句（例：タイトル）には追加で引用符を付けないこと,"['文法', '単語']",19900017394-ページ-85.pdf (Page 1),一般的な論文
スラングや専門用語は、読者に馴染みがないと予想される場合のみ初回使用時に引用符で囲むこと,"['文法', '単語']",19900017394-ページ-85.pdf (Page 1),一般的な論文
特定の航空機、宇宙船、船舶、列車の名前はイタリック体で表記すること,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
航空機や宇宙船のクラス名やS.S.、H.M.S.などの略称はイタリック体にしないこと,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
ローマン体以外の周囲の文字体の場合、記号の書体はイタリックのままにすること,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
ローマン体以外の周囲の文字体の場合、通常イタリック体で表記される項目はローマン体にすること,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
ローマン体以外の周囲の文字体の場合、通常イタリック体で表記される項目は大文字小文字やボールド体で引用してもよいこと,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
句読点は直前の文字の書体に合わせて設定すること（ただし、括弧や角括弧は例外）,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
引用符、疑問符、感嘆符、括弧は文脈に応じた書体で設定することが望ましいこと,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
括弧は非制限的または挿入的な要素を囲むのに適していること,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
括弧で囲む要素は文の意味に影響しない緩やかな関連性を持つ内容に限定すること,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
文中の列挙番号は括弧で囲んで表記すること,['形式'],19900017394-ページ-79.pdf (Page 1),一般的な論文
単位修飾語のハイフン使用は曖昧さ回避のために必要最小限に留めること,['文法'],19900017394-ページ-23.pdf (Page 1),一般的な論文
単位修飾語は意味が明確で読みやすさが向上しない場合、ハイフンを使わないことが推奨される,['文法'],19900017394-ページ-23.pdf (Page 1),一般的な論文
単位修飾語の代わりに前置詞句を用いて意味を明確にし、読みやすさを向上させることが推奨される,"['文法', '段落構成']",19900017394-ページ-23.pdf (Page 1),一般的な論文
前置詞句を多用しすぎると文章が読みにくくなるため、適切なバランスで使用すること,"['文法', '段落構成']",19900017394-ページ-23.pdf (Page 1),一般的な論文
単位修飾語のハイフン使用に関する最良の権威はG.P.O.スタイルマニュアル（1984年）である,['文法'],19900017394-ページ-23.pdf (Page 1),一般的な論文
公共の場所や施設の固有名詞は大文字で始めること,"['文法', '形式']",19900017394-ページ-100.pdf (Page 1),一般的な論文
Langley Research Centerなどの恒久的な研究施設の名称は大文字で始めること,"['文法', '形式']",19900017394-ページ-100.pdf (Page 1),一般的な論文
一時的な装置や施設の名称は大文字で始めないこと,"['文法', '形式']",19900017394-ページ-100.pdf (Page 1),一般的な論文
月の名前と曜日の名前は大文字で始めること,"['文法', '形式']",19900017394-ページ-100.pdf (Page 1),一般的な論文
季節の名前は小文字で書くこと,"['文法', '形式']",19900017394-ページ-100.pdf (Page 1),一般的な論文
歴史的な出来事の名称は大文字で始めること,"['文法', '形式']",19900017394-ページ-100.pdf (Page 1),一般的な論文
祝日の名称は大文字で始めること,"['文法', '形式']",19900017394-ページ-100.pdf (Page 1),一般的な論文
デモンストレイティブ代名詞の広範な参照の回避,['文法'],19900017394-ページ-16.pdf (Page 1),一般的な論文
フォーマルな文章では、前文のアイデアを指すために'demonstrative this'を使わないこと,['文法'],19900017394-ページ-16.pdf (Page 1),一般的な論文
曖昧な'demonstrative this'の代わりに、接続詞や明確な先行詞を用いること,['文法'],19900017394-ページ-16.pdf (Page 1),一般的な論文
不完全な比較を避けるため、比較対象を明確に示すこと,['文法'],19900017394-ページ-16.pdf (Page 1),一般的な論文
比較文では、比較対象の名詞を省略せず、明確に記述すること,['文法'],19900017394-ページ-16.pdf (Page 1),一般的な論文
比較文の曖昧さを避けるため、動詞や前置詞を適切に補うこと,['文法'],19900017394-ページ-16.pdf (Page 1),一般的な論文
副詞は動詞、形容詞、他の副詞を修飾し、名詞や代名詞は修飾しないこと,['文法'],19900017394-ページ-25.pdf (Page 1),一般的な論文
形容詞は名詞や代名詞のみを修飾し、動詞を修飾しないこと,['文法'],19900017394-ページ-25.pdf (Page 1),一般的な論文
副詞は動詞句内に配置し、自然な位置に置くことが読みやすさを向上させる,"['文法', '段落構成']",19900017394-ページ-25.pdf (Page 1),一般的な論文
副詞の位置を変えることで文の強調点を調整できるが、修飾対象が明確になるように配置すること,"['文法', '段落構成']",19900017394-ページ-25.pdf (Page 1),一般的な論文
"副詞（only, almost, nearly, also, quite, merely, actuallyなど）は修飾する語句の直近に置くことが明確な意味伝達に必須","['文法', '単語']",19900017394-ページ-25.pdf (Page 1),一般的な論文
副詞の誤った位置は意味の誤解や読みづらさを生むため、修飾語の近くに正しく配置することが重要,"['文法', '段落構成']",19900017394-ページ-25.pdf (Page 1),一般的な論文
ダッシュは強調や驚きを表すために節を囲むコンマの代わりに使用すること,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
ダッシュを多用してコンマ、コロン、セミコロンの代わりに使うことは避けること,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
囲み要素の内部にコンマが含まれる場合はダッシュで囲むことが適切であること,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
囲み要素が強調を必要とする場合はダッシュで囲むこと,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
中断する完全な文を囲む場合はコンマではなくダッシュか括弧を使用すること,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
囲み要素を囲む記号の選択は要素の文との関係と強調の度合いによって決めること,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
囲み要素の区切りにコンマを使うと誤解を招く場合はダッシュを使うこと,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
囲み要素を囲む記号の使い分け例として、コンマは軽い区切り、ダッシュは強調、括弧は弱い関連付けを示すこと,['形式'],19900017394-ページ-70.pdf (Page 1),一般的な論文
挿入句や対比要素はコンマで囲むこと,['文法'],19900017394-ページ-68.pdf (Page 1),一般的な論文
例示的な挿入語句はコンマで囲むこと,['文法'],19900017394-ページ-68.pdf (Page 1),一般的な論文
前の句に戻る意味を持つ句はコンマで囲むこと,['文法'],19900017394-ページ-68.pdf (Page 1),一般的な論文
名詞句に修飾語が付く非制限的な名詞句（nominative absolute）はコンマで囲むこと,['文法'],19900017394-ページ-68.pdf (Page 1),一般的な論文
"日付の範囲を示す場合、開始日と終了日の間の年月日にはコンマを用いること（例：January 15, 1975, to February 1, 1979）","['文法', '形式']",19900017394-ページ-68.pdf (Page 1),一般的な論文
日付の範囲を示す場合、年月のみの場合はコンマを用いないこと（例：January 1975 to February 1979）,"['文法', '形式']",19900017394-ページ-68.pdf (Page 1),一般的な論文
"地名や住所の中で、都市名と州名・国名の間にはコンマを入れること（例：Chicago, Illinois, to London, England）","['文法', '形式']",19900017394-ページ-68.pdf (Page 1),一般的な論文
所有格の形成ルールの遵守,['文法'],19900017394-ページ-114.pdf (Page 1),一般的な論文
複合語に適用される接頭辞のハイフン使用ルールの適用,['形式'],19900017394-ページ-114.pdf (Page 1),一般的な論文
前置詞の正確な使用,['文法'],19900017394-ページ-114.pdf (Page 1),一般的な論文
代名詞の先行詞との一致の確認,['文法'],19900017394-ページ-114.pdf (Page 1),一般的な論文
疑問文の後に疑問符を正しく配置,['形式'],19900017394-ページ-114.pdf (Page 1),一般的な論文
引用符の使い分け（ダブルクォーテーションとシングルクォーテーション）を適切に行う,['形式'],19900017394-ページ-114.pdf (Page 1),一般的な論文
引用文中の編集挿入の適切な表記,['形式'],19900017394-ページ-114.pdf (Page 1),一般的な論文
相対代名詞の正しい使用（whichとthatの使い分け、whoとwhomの使い分け）,['文法'],19900017394-ページ-114.pdf (Page 1),一般的な論文
連続する語句やリスト内のコンマの正しい使用（シリアルコンマの誤読防止）,['形式'],19900017394-ページ-114.pdf (Page 1),一般的な論文
セミコロンの適切な使用（接続副詞の前、節間、列挙内）,['形式'],19900017394-ページ-114.pdf (Page 1),一般的な論文
本文のフォントサイズは10ポイントに設定,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
タイトルは米国式の大文字ルールに従うこと,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
タイプ3フォントの使用は禁止,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
図の環境内でのセンタリングを推奨,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
要約は200語以内に制限すること,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
ページ番号は印刷しないこと,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
引用は著者名と年を記載するスタイルを用いること,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
図のキャプションは図の下に配置すること,['形式'],19900017394-ページ-3.pdf (Page 1),一般的な論文
エムダッシュは文中で挿入句や説明を囲むために使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
エムダッシュは文の区切りや対比を示すために使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
エムダッシュは他の句読点と組み合わせて使う際は適切な間隔を保つこと,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
エンダッシュは範囲や対比を示すために使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
ハイフンは単語の分割や複合語の形成に使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
接頭辞や接尾辞の付加にハイフンを適切に使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
イタリック体は強調や専門用語、区別のために使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
イタリック体は記号やシンボルの区別にも用いること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
イタリック体はローマン体以外の書体と組み合わせる場合は注意すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
イタリック体は句読点と組み合わせる際の配置に注意すること,['形式'],19900017394-ページ-8.pdf (Page 1),一般的な論文
受動態より能動態を用いること,['文法'],19900017394-ページ-3.pdf (Page 1),一般的な論文
曖昧な表現（hedging）を避け、断定的な表現を用いること,['文法'],19900017394-ページ-3.pdf (Page 1),一般的な論文
不必要な強調表現（intensifiers）を避けること,['文法'],19900017394-ページ-3.pdf (Page 1),一般的な論文
冗長な言い回しや無意味なフレーズを削除し、簡潔に表現すること,"['文法', '形式']",19900017394-ページ-3.pdf (Page 1),一般的な論文
"曖昧な表現の代わりに具体的で明確な単語を使用すること（例：a majority of→most, due to the fact that→because）","['単語', '形式']",19900017394-ページ-3.pdf (Page 1),一般的な論文
要約は200語以内に制限すること,['段落構成'],19900017394-ページ-3.pdf (Page 2),一般的な論文
文章の冗長性を減らすために、従属節を句に変え、句を副詞や形容詞に簡略化すること,['段落構成'],19900017394-ページ-3.pdf (Page 2),一般的な論文
冗長で回りくどい表現を避けること,"['文法', '段落構成']",19900017394-ページ-3.pdf (Page 2),一般的な論文
受動態の使用を避け、能動態を優先すること,['文法'],19900017394-ページ-3.pdf (Page 2),一般的な論文
状態を表す動詞（be動詞、appear、seemなど）よりも能動動詞を用いること,"['文法', '単語']",19900017394-ページ-3.pdf (Page 2),一般的な論文
