knowledge,issue_category,reference_url,knowledge_type
ピリオドは通常閉じる括弧の外に置くこと。ただし、完全な括弧内文が他の文に含まれない場合は括弧内にピリオドを置くこと,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
省略記号は3つの均等に間隔をあけたピリオドで表記すること,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
省略記号は引用文の省略を示すために使用すること,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
省略記号はテキスト中の引用文の前後、完全な文で始まるブロック引用の前、完全な文で終わるブロック引用の後には使用しないこと,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
省略記号は引用符の内側に置くこと,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
見出し、タイトル、キャプションの大文字化は文頭の1文字と固有名詞のみを大文字にする文頭スタイルか、主要語をすべて大文字にする見出しスタイルのいずれかを用いること,['段落構成'],19900017394-ページ-90.pdf (Page 1),PDF文書
固有名詞と形容詞は大文字にすることが明確に認められているが、固有名詞の範囲は編集者間で意見が分かれるため、論文内で一貫性を保つことが重要であること,['文法'],19900017394-ページ-90.pdf (Page 1),PDF文書
文頭、引用文、キャプションの最初の文字は必ず大文字にすること,['文法'],19900017394-ページ-90.pdf (Page 1),PDF文書
論文内の大文字使用は過剰な大文字使用を避け、必要最小限に抑えるダウンスタイルを推奨すること,"['文法', '形式']",19900017394-ページ-90.pdf (Page 1),PDF文書
ページ番号は印刷しないこと,['形式'],19900017394-ページ-55.pdf (Page 1),PDF文書
論文のフォントサイズは10ポイントに設定すること,['形式'],19900017394-ページ-55.pdf (Page 1),PDF文書
タイトルは米国の大文字ルールに従うこと,"['形式', '文法']",19900017394-ページ-55.pdf (Page 1),PDF文書
要約は200語以内に制限すること,['形式'],19900017394-ページ-55.pdf (Page 1),PDF文書
引用は著者名と年を記載すること,"['形式', '文法']",19900017394-ページ-55.pdf (Page 1),PDF文書
図のキャプションは図の下に配置すること,['形式'],19900017394-ページ-55.pdf (Page 1),PDF文書
図の環境でのセンタリングを推奨すること,['形式'],19900017394-ページ-55.pdf (Page 1),PDF文書
タイプ3フォントの使用は禁止すること,['形式'],19900017394-ページ-55.pdf (Page 1),PDF文書
"セミコロンは独立した節を導入するthat is, namely, for exampleなどの説明句の前に置くこと",['文法'],19900017394-ページ-88.pdf (Page 1),PDF文書
省略構文で省略を示すためにコンマが必要な場合、セミコロンで省略節を区切ること,['文法'],19900017394-ページ-88.pdf (Page 1),PDF文書
省略構文でコンマが不要な場合は、接続詞で節をつなぎコンマを用いることが可能であること,['文法'],19900017394-ページ-88.pdf (Page 1),PDF文書
セミコロンは閉じ括弧や引用符の後に置くこと,['形式'],19900017394-ページ-88.pdf (Page 1),PDF文書
引用文の末尾ではセミコロンを省略すること,['形式'],19900017394-ページ-88.pdf (Page 1),PDF文書
文の最初の単語は大文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),PDF文書
括弧内にある文が別の文の一部である場合、その文の最初の単語は大文字にしないこと,['文法'],19900017394-ページ-91.pdf (Page 1),PDF文書
括弧内の文が独立した文である場合、その文の最初の単語は大文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),PDF文書
断片的な文（フラグメント文）が文書に現れる場合は、最初の単語を大文字にすること,['文法'],19900017394-ページ-91.pdf (Page 1),PDF文書
コロンの後の最初の単語は、完全な文の始まりであれば大文字にしてもよいが、必須ではないこと,['文法'],19900017394-ページ-91.pdf (Page 1),PDF文書
直接引用文が文の一部として独立している場合は、引用文の最初の単語を大文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),PDF文書
引用文が文の一部として文法的に依存している場合は、引用文の最初の単語を小文字で始めること,['文法'],19900017394-ページ-91.pdf (Page 1),PDF文書
引用符は非標準的に使用される造語や専門用語の初出時にのみ使用すること,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
引用符は報告書や書籍の章タイトル、非斜体の論文・記事タイトルに使用すること,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
参考文献リストや文献目録では引用符を使用しないこと,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
引用符は句読点の後に置くこと（句読点は引用符の内側）,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
引用符はセミコロンやコロンの前に置くこと（引用符は外側）,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
引用符は省略記号の後に置くこと（省略記号は引用符の内側）,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
引用符の外側にある句読点以外の記号（括弧、疑問符など）は引用内容に含まれない場合は外側に置くこと,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
セミコロンは等位の節を結ぶ際に使用すること,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
等位接続詞がない場合、等位節はセミコロンで結ぶこと,['形式'],19900017394-ページ-86.pdf (Page 1),PDF文書
タイトルの冠詞は不要な場合は削除すること,['文法'],19900017394-ページ-47.pdf (Page 1),PDF文書
タイトルの前置詞句は単位修飾語に変換して簡潔にすること,"['文法', '段落構成']",19900017394-ページ-47.pdf (Page 1),PDF文書
タイトルの単位修飾語の連続は意味が曖昧になるため注意すること,"['文法', '段落構成']",19900017394-ページ-47.pdf (Page 1),PDF文書
タイトルの前置詞句を減らすために副題を用いて主題を強調すること,['段落構成'],19900017394-ページ-47.pdf (Page 1),PDF文書
タイトルの動詞由来名詞を動名詞に変えて前置詞を減らし表現を活性化すること,"['文法', '単語']",19900017394-ページ-47.pdf (Page 1),PDF文書
タイトルは情報量を最大にしつつ語数は最小限に抑えること,['段落構成'],19900017394-ページ-47.pdf (Page 1),PDF文書
タイトルの語句を短縮しすぎて意味が失われないように注意すること,['段落構成'],19900017394-ページ-47.pdf (Page 1),PDF文書
単位修飾語の最初の要素が比較級または最上級の場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語の最初の要素がlyで終わる副詞の場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語が外国語のフレーズの場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語が固有名詞の場合はイタリック体を使用すること（例外としてAnglo-American planは除く）,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語の第二要素が文字または数字の指定の場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語が引用符で囲まれている場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語が科学的名称（化学物質、動植物名）で通常ハイフンを使わない場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語は常にハイフンでつなぐこと,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語に過去分詞または現在分詞が含まれる場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
単位修飾語に色の組み合わせが含まれる場合はイタリック体を使用すること,['形式'],19900017394-ページ-76.pdf (Page 1),PDF文書
比較表現におけるas ... as構文では、第二のasを省略しないこと,['文法'],19900017394-ページ-51.pdf (Page 1),PDF文書
比較級修飾語が介在する場合、as ... as構文の第二のasを必ず含めること,['文法'],19900017394-ページ-51.pdf (Page 1),PDF文書
形容詞differentは不要な場合は削除し、意味が明確な場合のみ使用すること,['文法'],19900017394-ページ-51.pdf (Page 1),PDF文書
形容詞differentを使う場合は、より活発な動詞differに置き換えることを推奨すること,['文法'],19900017394-ページ-51.pdf (Page 1),PDF文書
"比較表現では、前置詞の選択に注意し、""increase by""より""increase over""の方が適切な場合があること",['文法'],19900017394-ページ-51.pdf (Page 1),PDF文書
"文中の比較対象を明確に示すために、""increase of X percent over that of Y""のように表現すること",['文法'],19900017394-ページ-51.pdf (Page 1),PDF文書
人名の後に続く共通名詞の肩書きは区別を示す場合に大文字で始めること,['文法'],19900017394-ページ-98.pdf (Page 1),PDF文書
特定の読者向け文書では、個人名の一部または代わりに用いられる共通名詞の肩書きを大文字で表記可能であること,['文法'],19900017394-ページ-98.pdf (Page 1),PDF文書
"地理的特徴の名称は大文字で表記すること（例：Northern Hemisphere, Arctic Circle）",['文法'],19900017394-ページ-98.pdf (Page 1),PDF文書
"地域名や地方名は固有名詞として大文字で表記すること（例：Middle East, Southeast Asia）",['文法'],19900017394-ページ-98.pdf (Page 1),PDF文書
方角は、特定の地域名として確立された場合のみ大文字で表記すること（例：North Atlantic States）,['文法'],19900017394-ページ-98.pdf (Page 1),PDF文書
"一般的な方角や形容詞として用いられる場合は小文字で表記すること（例：equatorial, western Virginia）",['文法'],19900017394-ページ-98.pdf (Page 1),PDF文書
間接引用や文の文法構造の一部である引用にはコンマやコロンを用いないこと,['形式'],19900017394-ページ-65.pdf (Page 1),PDF文書
囲みコンマは必ず対となる句読点（コンマ、コロン、セミコロン、ピリオド、疑問符、感嘆符）とセットで使用すること,['形式'],19900017394-ページ-65.pdf (Page 1),PDF文書
非制限的修飾語は文の意味に影響しないため、必ずコンマで囲むこと,['形式'],19900017394-ページ-65.pdf (Page 1),PDF文書
非制限的前置詞句および動詞句はコンマで囲むこと,['形式'],19900017394-ページ-65.pdf (Page 1),PDF文書
制限的修飾語と非制限的修飾語を区別して適切にコンマを使用すること,['形式'],19900017394-ページ-65.pdf (Page 1),PDF文書
非制限的関係節はコンマで囲むこと,['形式'],19900017394-ページ-65.pdf (Page 1),PDF文書
動詞は主語の数に一致させること,['文法'],19900017394-ページ-20.pdf (Page 1),PDF文書
andで結ばれた主語は複数形の動詞を用いること,['文法'],19900017394-ページ-20.pdf (Page 1),PDF文書
orまたはnorで結ばれた単数の主語は単数形の動詞を用いること,['文法'],19900017394-ページ-20.pdf (Page 1),PDF文書
orまたはnorで結ばれた単数と複数の主語は、動詞の数を近い主語に合わせること,['文法'],19900017394-ページ-20.pdf (Page 1),PDF文書
and/orを用いる場合、動詞の数は文脈により単数または複数のいずれも許容されるが、使用は避けることが推奨されること,['文法'],19900017394-ページ-20.pdf (Page 1),PDF文書
主語と動詞の間に挿入句があっても、動詞の数は主語に一致させること,['文法'],19900017394-ページ-20.pdf (Page 1),PDF文書
"単数か複数か判別が難しい名詞（例：aeronautics, equipment, apparatus, hardware, phenomena, data, criteria）は辞書や用法書で確認すること",['単語'],19900017394-ページ-20.pdf (Page 1),PDF文書
受動態の使用は技術文書で多いが、可能な場合は能動態に書き換えることが推奨されること,['文法'],19900017394-ページ-20.pdf (Page 1),PDF文書
不定冠詞aは子音の発音で始まる単語の前に置くこと,['文法'],19900017394-ページ-22.pdf (Page 1),PDF文書
不定冠詞anは母音の発音で始まる単語の前に置くこと,['文法'],19900017394-ページ-22.pdf (Page 1),PDF文書
略語や頭字語の前の冠詞は発音に基づいて選択すること,['文法'],19900017394-ページ-22.pdf (Page 1),PDF文書
座標形容詞の前の冠詞は修飾する名詞の数と意味に応じて繰り返すか省略すること,['文法'],19900017394-ページ-22.pdf (Page 1),PDF文書
座標形容詞が異なる対象を指す場合、単数名詞では冠詞を繰り返すこと,['文法'],19900017394-ページ-22.pdf (Page 1),PDF文書
座標形容詞が異なる対象を指す場合、複数名詞では冠詞を繰り返さないこと,['文法'],19900017394-ページ-22.pdf (Page 1),PDF文書
座標形容詞が同一対象を指す場合、冠詞を繰り返さないこと,['文法'],19900017394-ページ-22.pdf (Page 1),PDF文書
図表のキャプションや見出し、タイトル、記号リストでは冠詞の省略（省略形）を許容することがある,"['文法', '形式']",19900017394-ページ-22.pdf (Page 1),PDF文書
図表のキャプションや見出し、タイトル、記号リストで冠詞を省略する場合、著者または編集者の判断で冠詞を復元してもよいこと,"['文法', '形式']",19900017394-ページ-22.pdf (Page 1),PDF文書
長い引用文は本文から分けて小さいフォントサイズで表示し、引用符で囲まないこと,['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
引用文中の引用符は、本文中の引用符と区別して二重引用符と単一引用符を使い分けること,['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
意味を明確にするために区別が必要な単語やフレーズは引用符で囲むことができること,['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
単語を単語として示す場合は通常イタリック体を用いること,['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
"entitled, the term, marked, designated, classified, named, enclosed, cited as, referred to as, signed の後に続く語句は引用符で囲むこと",['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
"known as, called, so-called の後に続く語句は、スラングでない限り引用符で囲まないこと",['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
イタリック体の語句（例：タイトルなど）はさらに引用符で囲まないこと,['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
スラングや専門用語は、読者にとって馴染みがない場合を除き、通常は引用符で囲まないこと,['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
専門用語は初出時のみ引用符で囲むことがあること,['段落構成'],19900017394-ページ-85.pdf (Page 1),PDF文書
特定の航空機、宇宙船、船舶、列車の名前はイタリック体で表記すること,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
航空機や宇宙船のクラス名や略称（例：S.S.、H.M.S.）はイタリック体にしないこと,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
周囲の本文がローマン体でない場合、記号の書体はイタリック体のままにすること,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
ローマン体の本文中で通常イタリック体にする項目は、イタリック体の本文中ではローマン体にすること,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
ローマン体の本文中で通常イタリック体にする項目は、イタリック体の本文中では大文字小文字やボールド体で表記してもよいこと,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
句読点は直前の文字と同じ書体で設定すること（ただし、括弧や角括弧は例外）,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
引用符、疑問符、感嘆符、括弧は文脈に応じた書体で設定することが望ましいこと,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
括弧は非制限的または挿入的な要素を囲むのに使用すること,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
括弧で囲む要素は文とゆるく関連し、省略しても文の意味が損なわれない内容に限定すること,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
文中の列挙において番号は括弧で囲むこと,['形式'],19900017394-ページ-79.pdf (Page 1),PDF文書
単位修飾語の曖昧さを避けるために必要に応じてハイフンを使用すること,"['文法', '形式']",19900017394-ページ-23.pdf (Page 1),PDF文書
単位修飾語は必ずしもハイフンでつなぐ必要はなく、意味が明確で読みやすい場合はハイフンを省略可能であること,"['文法', '形式']",19900017394-ページ-23.pdf (Page 1),PDF文書
単位修飾語の意味が不明瞭な場合は、ハイフン付きの複合語よりも前置詞句に書き換えて意味を明確にすることを推奨すること,"['文法', '形式']",19900017394-ページ-23.pdf (Page 1),PDF文書
前置詞句を多用しすぎると文章が読みにくくなるため、適切なバランスで単位修飾語の表現を選択すること,"['文法', '形式']",19900017394-ページ-23.pdf (Page 1),PDF文書
G.P.O.のルール6.16に従い、意味が明確で読みやすさが向上しない場合は一時的または造語的な複合語にハイフンを使用しないこと,"['文法', '形式']",19900017394-ページ-23.pdf (Page 1),PDF文書
公共の場所や施設の固有名詞は大文字で始めること,['形式'],19900017394-ページ-100.pdf (Page 1),PDF文書
正式に恒久的な研究施設の名称は大文字で始めること,['形式'],19900017394-ページ-100.pdf (Page 1),PDF文書
一時的な装置や施設の名称は大文字で始めないこと,['形式'],19900017394-ページ-100.pdf (Page 1),PDF文書
月と曜日の名称は大文字で始めること,['形式'],19900017394-ページ-100.pdf (Page 1),PDF文書
季節の名称は小文字で始めること,['形式'],19900017394-ページ-100.pdf (Page 1),PDF文書
歴史的な出来事の名称は大文字で始めること,['形式'],19900017394-ページ-100.pdf (Page 1),PDF文書
祝日の名称は大文字で始めること,['形式'],19900017394-ページ-100.pdf (Page 1),PDF文書
デモンストレーティブ代名詞thisの前文のアイデアを指す用法の回避,['文法'],19900017394-ページ-16.pdf (Page 1),PDF文書
デモンストレーティブ代名詞thisを用いた曖昧な表現は削除または先行詞の明確化で改善,['文法'],19900017394-ページ-16.pdf (Page 1),PDF文書
比較表現でのデモンストレーティブ代名詞の使用は先行詞と意味が明確になるようにする,['文法'],19900017394-ページ-16.pdf (Page 1),PDF文書
比較文では不完全な比較を避け、完全な比較表現を用いること,['文法'],19900017394-ページ-16.pdf (Page 1),PDF文書
副詞は動詞、形容詞、他の副詞を修飾し、名詞や代名詞は修飾しないこと,['文法'],19900017394-ページ-25.pdf (Page 1),PDF文書
形容詞は名詞と代名詞のみを修飾すること,['文法'],19900017394-ページ-25.pdf (Page 1),PDF文書
形容詞が動詞を修飾しようとする文法エラーを避けること,['文法'],19900017394-ページ-25.pdf (Page 1),PDF文書
単語1語の副詞は動詞句内に配置することが自然であること,['文法'],19900017394-ページ-25.pdf (Page 1),PDF文書
副詞の位置は文中で移動可能だが、修飾対象が明確でない場合は誤用となることを避けること,['文法'],19900017394-ページ-25.pdf (Page 1),PDF文書
副詞only、almost、nearly、also、quite、merely、actuallyは修飾語にできるだけ近い位置に置くこと,['文法'],19900017394-ページ-25.pdf (Page 1),PDF文書
副詞の誤った位置（修飾語から離れた位置）を避け、修飾語に近接させること,['文法'],19900017394-ページ-25.pdf (Page 1),PDF文書
ダッシュは強調を加えるために囲みカンマの代わりに使用すること,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
ダッシュは控えめに使用し、カンマ、コロン、セミコロンの代わりに多用しないこと,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
囲み要素や非制限修飾語、同格語句の囲みにダッシュを使用可能とすること,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
囲み要素内にカンマが含まれる場合はダッシュを使用して意味を明確にすること,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
囲み要素が強調を必要とする場合はダッシュで囲むこと,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
完全な文が他の文を中断する場合は、囲みにはダッシュまたは括弧を使用し、カンマは不適切とすること,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
囲み要素の囲み記号の選択は、囲み要素と文の関係および強調度に基づくこと,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
囲み要素の囲み記号の意味として、カンマは軽い分離、ダッシュは強調と内部カンマの明確化、括弧はゆるい関連付けと非強調を示すこと,['形式'],19900017394-ページ-70.pdf (Page 1),PDF文書
対句要素の前後にコンマを使用すること,['文法'],19900017394-ページ-68.pdf (Page 1),PDF文書
挿入語句や挿入句の前後にコンマを付けること,['文法'],19900017394-ページ-68.pdf (Page 1),PDF文書
前の語句に戻る終止句を含む句はコンマで囲むこと,['文法'],19900017394-ページ-68.pdf (Page 1),PDF文書
名詞句に修飾分詞が付く非制限用法（名詞絶対構文）はコンマで囲むこと,['文法'],19900017394-ページ-68.pdf (Page 1),PDF文書
"日付の範囲を示す場合、開始日と終了日の間にコンマを使用すること（例：January 15, 1975, to February 1, 1979）",['文法'],19900017394-ページ-68.pdf (Page 1),PDF文書
地名や住所の中で、都市名と州名・国名の間にコンマを入れること,['文法'],19900017394-ページ-68.pdf (Page 1),PDF文書
引用文献は著者名と発行年を記載すること,['形式'],19900017394-ページ-114.pdf (Page 1),PDF文書
図のキャプションは図の下に配置すること,['形式'],19900017394-ページ-114.pdf (Page 1),PDF文書
句読点は機能的な役割に応じて使い分けること,"['文法', '形式']",19900017394-ページ-114.pdf (Page 1),PDF文書
疑問文の後には疑問符を付けること,"['文法', '形式']",19900017394-ページ-114.pdf (Page 1),PDF文書
引用符は引用文の周囲に使用し、タイトルの周囲にも用いること,['形式'],19900017394-ページ-114.pdf (Page 1),PDF文書
引用符は二重引用符と単一引用符を区別して使うこと,['形式'],19900017394-ページ-114.pdf (Page 1),PDF文書
引用符は俗語や専門用語の区別に用いること,['形式'],19900017394-ページ-114.pdf (Page 1),PDF文書
引用文中の編集挿入は明示的に示すこと,['形式'],19900017394-ページ-114.pdf (Page 1),PDF文書
相対代名詞の使い分けに注意すること（whichとthat、whoとwhom）,['文法'],19900017394-ページ-114.pdf (Page 1),PDF文書
分詞句や修飾語句は文中で適切に配置し、意味の明確さを保つこと,"['文法', '形式']",19900017394-ページ-114.pdf (Page 1),PDF文書
タイトルは米国の大文字ルールに従うこと,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
要約は200語以内に制限すること,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
図のキャプションは図の下に配置すること,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
図の環境でのセンタリングを推奨すること,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
引用は著者名と年を記載すること,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
ページ番号は印刷しないこと,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
フォントサイズは10ポイントに設定すること,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
タイプ3フォントの使用を禁止すること,['形式'],19900017394-ページ-3.pdf (Page 1),PDF文書
エムダッシュは文中で挿入句や説明を囲むために使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
エムダッシュは文の区切りや対比を示すために使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
エムダッシュは他の句読点と組み合わせて使用する際のルールを守ること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
エンダッシュは範囲や対比を示すために適切に使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
ハイフンは単語の分割や接頭辞・接尾辞の結合に正しく使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
イタリック体は強調や専門用語、区別、記号表現に適切に使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
イタリック体はローマン体以外の書体と組み合わせる場合のルールを守ること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
イタリック体は句読点と組み合わせて使用する際の慣例に従うこと,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
括弧は文中の補足説明や挿入句を明確に示すために使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
ピリオドは略語や文末の区切りとして正しく使用すること,['形式'],19900017394-ページ-8.pdf (Page 1),PDF文書
文章は能動態で簡潔に表現すること,['文法'],19900017394-ページ-3.pdf (Page 1),PDF文書
曖昧な表現（hedging）は避け、断定的な表現を用いること,['文法'],19900017394-ページ-3.pdf (Page 1),PDF文書
不必要な強調表現（intensifiers）は使用しないこと,['文法'],19900017394-ページ-3.pdf (Page 1),PDF文書
冗長な言い回しや無意味なフレーズは削除し、簡潔に記述すること,['文法'],19900017394-ページ-3.pdf (Page 1),PDF文書
"曖昧な表現の代わりに具体的で明確な単語を使用すること（例：""a majority of""は""most""に置き換える）",['単語'],19900017394-ページ-3.pdf (Page 1),PDF文書
"接続詞や前置詞は簡潔で一般的なものを使用すること（例：""due to the fact that""は""because""に置き換える）",['単語'],19900017394-ページ-3.pdf (Page 1),PDF文書
"文章中の引用は簡潔にし、著者名と参照番号を用いること（例：""Reference 1 showed that...""または""Hathwell (ref. 1) showed that...""）",['段落構成'],19900017394-ページ-3.pdf (Page 1),PDF文書
要約は200語以内に制限すること,['段落構成'],19900017394-ページ-3.pdf (Page 2),PDF文書
文章の冗長性を減らすために、従属節を句に変え、句を副詞や形容詞に縮約すること,['段落構成'],19900017394-ページ-3.pdf (Page 2),PDF文書
冗長で回りくどい表現を避けること,['段落構成'],19900017394-ページ-3.pdf (Page 2),PDF文書
受動態の使用を避け、能動態を優先すること,['文法'],19900017394-ページ-3.pdf (Page 2),PDF文書
状態を表す動詞（リンク動詞やappear、seemなど）よりも能動動詞を使用すること,"['文法', '単語']",19900017394-ページ-3.pdf (Page 2),PDF文書
複数の文の内容を一文にまとめることで文章を簡潔にすること。ただし、長くて分かりにくい文は避けること,['段落構成'],19900017394-ページ-3.pdf (Page 2),PDF文書
タイトルは短く簡潔にし、論文の主題を正確かつ完全に表現し、読者に理解されやすいものにすること,['段落構成'],19900017394-ページ-3.pdf (Page 2),PDF文書
タイトルから「An Investigation of」「An Analysis of」「Conference on」などの馴染みのある報告や情報収集に関するフレーズを削除して短縮すること,['段落構成'],19900017394-ページ-3.pdf (Page 2),PDF文書
技術文書における文法、句読点、及び大文字使用の統一ルールの遵守,"['文法', '形式']",19900017394-ページ-1.pdf (Page 1),PDF文書
文書内の大文字使用は一貫性を保ち、技術的な正確さを反映させること,"['文法', '形式']",19900017394-ページ-1.pdf (Page 1),PDF文書
句読点の使用は文の意味を明確にし、読みやすさを向上させるために正確に行うこと,['文法'],19900017394-ページ-1.pdf (Page 1),PDF文書
論文の文法は正確に使用すること,['文法'],19900017394-ページ-1.pdf (Page 2),PDF文書
句読点は適切に配置し、意味の明確化に寄与させること,['文法'],19900017394-ページ-1.pdf (Page 2),PDF文書
タイトルや見出しの大文字使用は規定のルールに従うこと,['形式'],19900017394-ページ-1.pdf (Page 2),PDF文書
単位修飾語の曖昧さを避けるために必要に応じてハイフンを使用すること,['文法'],19900017394-ページ-2.pdf (Page 1),PDF文書
単位修飾語は必ずしもハイフンで結合する必要はなく、意味が明確で読みやすい場合はハイフンを省略可能であること,['文法'],19900017394-ページ-2.pdf (Page 1),PDF文書
単位修飾語の意味が不明瞭な場合は、ハイフン付きの複合語よりも前置詞句に書き換えて意味を明確にすることを推奨すること,['文法'],19900017394-ページ-2.pdf (Page 1),PDF文書
前置詞句を多用しすぎると文章が読みにくくなるため、適切にハイフン付き複合語と前置詞句を使い分けること,['文法'],19900017394-ページ-2.pdf (Page 1),PDF文書
G.P.O.のルール6.16に従い、意味が明確で読みやすさが向上しない場合はハイフンを使わずに単語を分けて表記すること,['文法'],19900017394-ページ-2.pdf (Page 1),PDF文書
単位修飾語は通常ハイフンでつなげないこと,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
述語形容詞として使われる単位修飾語はハイフンでつなげないこと（例：The aircraft was flight tested）,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
辞書でハイフン付きの形容詞は述語形容詞としてもハイフンを付けること（例：The method is well-known）,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
単位修飾語の最初の要素が比較級または最上級の場合はハイフンを付けないこと（例：higher order calculations）,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
単位修飾語の最初の要素がlyで終わる副詞の場合はハイフンを付けないこと（例：relatively accurate prediction）,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
単位修飾語が外国語のフレーズの場合はハイフンを付けないこと（例：a priori condition）,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
単位修飾語が固有名詞の場合はハイフンを付けないこと（例：North Carolina coast）ただしAnglo-American planはハイフンを付けること,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
単位修飾語の第二要素が文字や数字の指定の場合はハイフンを付けないこと（例：material 3 properties）,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
"単位修飾語が引用符で囲まれている場合はハイフンを付けないこと（例：""elliptical style"" symbol list）",['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
単位修飾語が化学名、動物名、植物名などの科学的名称で通常ハイフンを付けないものはハイフンを付けないこと（例：nitric oxide formation）,['形式'],19900017394-ページ-2.pdf (Page 2),PDF文書
同格語句は制限的でない場合、カンマで囲むこと,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
制限的同格語句はカンマで囲まないこと,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
同格語句にカンマが含まれる場合、明確化のためダッシュ（emダッシュ）で囲むことを推奨,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
非制限的同格語句の前に「or」を置く場合は必ずカンマで囲むこと,['形式'],19900017394-ページ-4.pdf (Page 1),PDF文書
